﻿# Guadeloupe 104 Year Annually Averaged Coral d18O and Sr/Ca Data 
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/12893
#
# Original_Source_URL: http://www1.ncdc.noaa.gov/pub/data/paleo/coral/caribbean/guadaloupe2010.txt
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#--------------------
# Contribution_Date
#	Date: 2012-04-01
#--------------------
# Title
#	Study_Name: Guadeloupe 104 Year Monthly Coral d18O and Sr/Ca Data 
#--------------------
# Investigators
#       Investigators: Hetzinger, S.; Pfeiffer, M.; Dullo, W.-C.; Garbe-Schönberg, D.; Halfar, J.  
#--------------------
# Description_and_Notes
#	Description: Coral stable isotope (d18O) and Sr/Ca data at monthly and annual  resolution for the last 104 years from Guadeloupe, Caribbean Sea.  Core Gua1 was collected from a Diploria strigosa coral specimen  in April 2000.   Note that for the comparison of coral proxy time series with climate  indices, we have filled the 3-year gap (October 1978 to October 1981)  in the coral proxy time series with calculated coral d18O values,  that have been generated based on the coral d18O-SST calibration  equations obtained through linear regression with SST data  (for detailed calibration equations see Hetzinger et al. (2006);  Table 2 therein).
#--------------------
# Publication 
#       Authors: Hetzinger, S.; Pfeiffer, M.; Dullo, W.-C.; Garbe-Schönberg, D.; Halfar, J.
#       Published_Date_or_Year: 2010-10-01     
#       Published_Title: Rapid 20th century warming in the Caribbean and impact of remote forcing on climate in the northern tropical Atlantic as recorded in a Guadeloupe coral
#       Journal_Name: Palaeogeography, Palaeoclimatology, Palaeoecology
#       Volume: 296
#       Edition: 
#       Issue: 1-2
#       Pages: 111-124
#       DOI: S0031018210003688
#       Online_Resource: http://www.sciencedirect.com/science/article/pii/S0031018210003688
#       Full_Citation: Hetzinger, S., M. Pfeiffer, W.-C. Dullo, D. Garbe-Sch�nberg,  and J. Halfar. 2010.  Rapid 20th century warming in the Caribbean and impact  of remote forcing on climate in the northern tropical  Atlantic as recorded in a Guadeloupe coral.  Palaeogeography, Palaeoclimatology, Palaeoecology,  Vol. 296, Issues 1-2, 1 October 2010, pp. 111-124.  http://dx.doi.org/10.1016/j.palaeo.2010.06.019 
#       Abstract: We have generated 104-year long (1895-1999) monthly d18O and Sr/Ca  time series from a fast-growing Diploria strigosa coral core drilled  off Guadeloupe Island, Lesser Antilles. Coral Sr/Ca reliably records  interannual to decadal surface air temperature (SAT) variations in  the region and shows a pronounced warming of approximately 1.5�C  since 1950, with the strongest warming (1.2�C) occurring since 1975.  This warming is also evident in SAT measured at Guadeloupe, which ends  in 1951. Thus, our Sr/Ca series extends the air temperature record  by 56 years. We find that the past few decades are the warmest years  over the entire period of record. The accelerated warming since 1950  is accompanied by a pronounced decrease in regional precipitation.  This dampens the warming signal indicated by coral d18O, which is  too low (only 0.7-0.8�C since 1951). Consistently, d18Osw estimated  from the coral proxies also shows a strong decrease since 1950.  Our data suggest an inverse relationship between SAT and precipitation  (i.e. warmer and drier) for the latter half of the 20th century  with the strongest trends since the mid-1970s. This is consistent  with recent observational and model data, which report that while  over the tropical oceans rainfall has increased due to an increase in  sea surface temperatures, precipitation over land regions is reduced.  A continuation of this warming and drying trend over Caribbean land  regions would have severe societal consequences, especially in the  context of anthropogenic warming.   The El Ni�o Southern-Oscillation (ENSO) and the North Atlantic  Oscillation (NAO) are the two major climate modes affecting  large-scale SST variability in the northern tropical Atlantic.  Both Sr/Ca and d18O show a close relationship to ENSO and the NAO.  A quantitative comparison between extremes in mean March-May coral  d18O and the Nino3 and NAO indices imply that climate variability  in the northern tropical Atlantic is mainly forced by tropical  Pacific and North Atlantic variability. Spectral analysis suggests  that the relative importance of ENSO and the NAO is frequency  dependent, with ENSO dominating at interannual, and the NAO  dominating at interdecadal time scales. 
#--------------------
# Publication 
#       Authors: Hetzinger, S.; Pfeiffer, M.; Dullo, W.-C.; Ruprecht, E.
#       Published_Date_or_Year: 2006    
#       Published_Title: Sr/Ca and d18O in a fast-growing Diploria strigosa coral:  Evaluation of a new climate archive for the tropical Atlantic
#       Journal_Name: Geochem. Geophys. Geosyst.
#       Volume: 7
#       Edition: 
#       Issue: Q10002
#       Pages: 
#       DOI: 10.1029/2006GC001347
#       Online_Resource: http://onlinelibrary.wiley.com/doi/10.1029/2006GC001347/abstract
#       Full_Citation: Hetzinger, S., M. Pfeiffer, W.-C. Dullo, E. Ruprecht,  and D. Garbe-Sch�nberg. 2006.  Sr/Ca and d18O in a fast-growing Diploria strigosa coral:  Evaluation of a new climate archive for the tropical Atlantic.  Geochem. Geophys. Geosyst., 7, Q10002, doi:10.1029/2006GC001347.
#       Abstract:
#------------------
# Funding_Agency 
#       Funding_Agency_Name: 
#       Grant: 
#------------------
# Site_Information 
#       Site_Name: Isle de Gosier, Guadalupe, Lesser Antilles
#       Location: Ocean>Atlantic Ocean>North Atlantic Ocean>Caribbean Sea>Guadeloupe
#	Country: France 
#	Northernmost_Latitude: 16.20
# 	Southernmost_Latitude: 16.20
# 	Easternmost_Longitude: -61.49
# 	Westernmost_Longitude: -61.49
# 	Elevation: -1.7 m
#------------------
# Data_Collection   
#	Collection_Name: 10guad01b
#	Earliest_Year: 1896
#	Most_Recent_Year: 1998
#	Time_Unit: AD
#	Core_Length: 
#	Notes:
#------------------
# Species
#	Species_Name: Diploria strigosa
#	Common_Name: 
#------------------
# Chronology_Information
#	Chronology: 
# 
#----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
##age	age, , ,years AD, , , , ,N
##d18O	delta 18O, Diploria strigosa, , permil VPDB, , Corals and Sclerosponges, annual average, ,N
##Sr/Ca	Strontium/Calcium, Diploria strigosa, ,mmol/mol, ,Corals and Sclerosponges, annual average, ,N
#
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing Values: NAN
#
age	d18O	Sr/Ca
1896	-4.020	8.860
1897	-4.098	8.876
1898	-4.168	8.895
1899	-4.129	8.913
1900	-4.132	8.897
1901	-4.124	8.900
1902	-4.060	8.946
1903	-4.088	8.909
1904	-3.893	8.925
1905	-4.019	8.905
1906	-4.003	8.903
1907	-3.998	8.922
1908	-4.120	8.924
1909	-4.221	8.898
1910	-4.157	8.912
1911	-4.140	8.923
1912	-4.048	8.911
1913	-4.029	8.942
1914	-4.095	8.911
1915	-4.085	8.911
1916	-4.042	8.915
1917	-3.988	8.907
1918	-4.105	8.915
1919	-4.131	8.917
1920	-4.156	8.914
1921	-4.133	8.904
1922	-4.115	8.948
1923	-3.993	8.956
1924	-4.047	8.909
1925	-4.139	8.939
1926	-4.069	8.928
1927	-4.045	8.908
1928	-4.101	8.923
1929	-4.040	8.937
1930	-4.011	8.940
1931	-4.059	8.916
1932	-4.009	8.945
1933	-3.969	8.942
1934	-4.049	8.909
1935	-4.186	8.872
1936	-4.237	8.887
1937	-4.122	8.903
1938	-4.036	8.918
1939	-4.113	8.899
1940	-4.211	8.887
1941	-4.137	8.890
1942	-4.171	8.923
1943	-4.036	8.940
1944	-4.194	8.939
1945	-4.148	8.926
1946	-3.983	8.920
1947	-4.018	8.881
1948	-4.072	8.893
1949	-4.108	8.880
1950	-4.030	8.900
1951	-4.044	8.916
1952	-4.016	8.885
1953	-4.011	8.910
1954	-3.992	8.879
1955	-4.006	8.867
1956	-3.931	8.946
1957	-4.059	8.893
1958	-4.265	8.900
1959	-4.100	8.930
1960	-4.197	8.888
1961	-4.059	8.905
1962	-4.056	8.885
1963	-4.025	8.887
1964	-4.021	8.919
1965	-3.986	8.937
1966	-4.120	8.867
1967	-3.999	8.893
1968	-4.066	8.855
1969	-4.219	8.843
1970	-4.169	8.863
1971	-4.071	8.880
1972	-4.059	8.877
1973	-4.022	8.897
1974	-4.011	8.913
1975	-3.973	8.901
1976	-3.951	8.893
1977	-4.048	8.880
1978	-4.199	8.884
1979	-4.195	8.840
1980	-4.219	8.834
1981	-4.269	8.818
1982	-4.209	8.841
1983	-4.182	8.833
1984	-4.138	8.877
1985	-4.099	8.912
1986	-4.152	8.877
1987	-4.186	8.836
1988	-4.126	8.862
1989	-4.142	8.880
1990	-4.229	8.837
1991	-4.120	8.823
1992	-4.120	8.846
1993	-4.211	8.869
1994	-4.168	8.863
1995	-4.208	8.845
1996	-4.115	8.819
1997	-4.232	8.768
1998	-4.428	8.751
